Vehicle_ID,Timestamp,Speed_kmh,Acceleration_ms2,Battery_State_%,Battery_Voltage_V,Battery_Temperature_C,Driving_Mode,Road_Type,Traffic_Condition,Slope_%,Weather_Condition,Temperature_C,Humidity_%,Wind_Speed_ms,Tire_Pressure_psi,Vehicle_Weight_kg,Distance_Travelled_km,Energy_Consumption_kWh
1474,2024-01-01 00:39:00,84.83717849468594,-0.9812978890949391,89.2986898287138,342.1681646852894,30.591374806185623,2,1,3,2.5839252318855657,4,3.537362928390632,45.14544612611755,4.220978836806802,30.915584937779897,1306.748504604217,38.96404659517544,9.915802095342835
1058,2024-01-01 00:40:00,7.522754594623904,-1.73275044847229,91.23377630233321,344.4385026638056,17.159038514072726,3,1,2,-1.1071501553429837,1,26.033341025217915,35.8285379832102,14.719766973495489,33.524421148365626,2411.677722286143,23.918381292590432,3.539492587917388
1510,2024-01-01 00:41:00,100.72061908272028,-1.1209076957781892,41.600399717201114,304.5331302047994,27.629046249315685,2,3,1,9.017108953699472,4,26.283088593650145,62.199003460290804,12.290872466952406,34.66368102838824,2110.3051519404803,31.319726574468653,12.143701309239464
1681,2024-01-01 00:42:00,0.45839071902997297,-1.926953588953204,22.798599064645025,336.1616341281832,34.88888969177011,3,1,2,2.8290350168665466,2,21.198470098762524,47.34937893993012,4.011784973042853,32.36697082227008,2354.5376045838434,18.763359922780776,5.29110158899237
1475,2024-01-01 00:43:00,29.618864304228268,2.411496647027297,40.885343991626335,375.64838490999165,37.10261351635558,3,3,2,-2.3980625552308537,2,38.73820129107829,20.98873804006837,11.86604200624352,30.72185964646905,2477.2986029721105,10.116063712053672,5.44349069267198
1699,2024-01-01 00:44:00,88.90848673824857,-0.616878682097227,42.29658764965669,336.891437335362,10.017849615558024,3,1,1,-0.9085151118495647,4,13.689175392397004,21.55617794967422,0.7469916469819055,33.388986914831115,1823.550150987569,40.3447723430343,9.15108250690218
1975,2024-01-01 00:45:00,37.952417967516816,-1.528324170153796,92.74882613799744,371.51719526095803,27.675948097580292,1,2,3,-3.756470538139098,2,13.766656543038373,39.18956278080928,8.220950648315892,31.536567884004548,2244.7577947119257,17.185750298132128,4.79120256207853
1782,2024-01-01 00:46:00,12.227086567921624,-0.30955295390440263,71.93941862703765,336.94787236337334,18.23321029897263,2,3,2,-4.582760066033999,4,35.9714363450878,55.86955396548046,5.360237087531805,30.573341959234632,1950.8276562609522,43.34733344567345,6.568445609840438
1189,2024-01-01 00:47:00,43.228070256051346,-1.0767829991610267,26.536316768178303,342.32394414901864,40.621914163917594,2,3,1,2.8888273910600644,1,19.22988018985648,44.79676553675921,6.4040399757556195,29.253627847870824,2470.2599634438375,48.28967263588182,9.796015556673055
1957,2024-01-01 00:48:00,32.447194366143066,1.4665155228799556,30.83028768088809,356.3892112829266,15.351690541758,3,2,3,0.05684383788407921,1,10.91774477135202,21.683860667128638,7.092815071113864,33.5729098903594,1521.3906593399936,41.516427507631114,7.0867779613558195
1686,2024-01-01 00:49:00,101.12542825926658,2.8273194713129666,32.454090043358036,395.06819368070825,33.32596873511917,2,3,1,9.456601828904597,4,27.35220936252366,35.620623462726826,7.54069140298896,31.502980533619116,1217.962322287474,6.49408846001345,11.147602658991467
1957,2024-01-01 00:50:00,37.601750110217175,-0.37179805981411906,70.43373985351386,310.8860446646655,19.31217666137237,3,2,2,-2.430029054577737,1,22.885177818438734,26.74935160722313,9.846184117334808,34.74662618917744,1441.7318426473919,42.76504527513643,7.0573102695058045
1562,2024-01-01 00:51:00,94.67189661312086,2.1662003998334427,78.83312204056026,303.2913768661174,22.47897501249953,2,2,1,6.908689791054179,4,8.788452262896618,86.40424009529916,10.451655416733944,33.61336720244104,1366.4244166113835,26.015955488120298,10.611606077316974
1875,2024-01-01 00:52:00,107.02465737728816,0.39517844135771707,88.77151284523168,360.7957183810045,42.91957412648957,2,2,3,-0.2604283671064591,2,8.406795913654705,41.89838529399685,14.635560549277441,30.94011283399594,1768.0380047271256,12.146438884792557,10.3610296581218
1566,2024-01-01 00:53:00,52.058090349183544,-2.056586009434599,95.25092406449944,394.9097088928426,18.41568438928278,3,1,3,-1.646939209119422,4,12.802575888726466,21.033646011684713,11.441680030867216,33.1859502860722,1300.6332648742093,4.748486077944668,5.350501383629159
1243,2024-01-01 00:54:00,109.19317726252704,1.1437364524880493,36.13636459091534,398.9723132554715,13.325096663802572,2,2,3,9.544552285019611,3,-1.7770970452912866,66.23942763899646,10.316966635752019,31.173740449964498,1486.2570582817052,13.997640972582742,11.752313421133302
1831,2024-01-01 00:55:00,45.27816647558314,0.08060698275492051,44.781798777923925,348.4164247392002,12.424971550547905,3,3,1,7.038648981186485,3,37.417760611943756,36.2713558355472,5.886883258960701,28.559060098899852,1325.1456446822622,6.957611400593123,5.71021105799679
1504,2024-01-01 00:56:00,115.68940997881298,0.9036391395126206,39.225830459586454,346.80816210850986,27.661528853481176,1,1,1,4.459313371679974,4,3.2359018088499276,59.67153785217029,1.76712096730868,31.61676736090753,1832.7786117354499,1.3796646518514932,10.277919275362706
1130,2024-01-01 00:57:00,10.714742943068751,2.3381244754299892,48.700925397291016,364.4963770745196,32.45990187995008,3,2,3,5.456815558356281,4,3.722093604747423,30.55218182266415,0.8818262916850239,34.06010033673905,1546.8101937121921,49.389441020793974,7.902831524163862
1484,2024-01-01 00:58:00,82.44231198038914,-0.35739257606372377,93.17320859389996,355.56347572049697,21.45527752498105,2,2,3,9.870722122758847,4,24.116728225768494,88.88092645857253,7.165270654877171,33.98808922961911,1812.3094876322,41.59395819531102,11.239157735492501
1818,2024-01-01 00:59:00,59.25768485483144,2.4070657393041337,66.00900535514893,363.4088057614118,34.15909096275783,1,2,3,3.8981111323733018,1,27.591117128491504,87.91814305957331,10.023850689408915,32.024768395479825,1315.5545300578196,36.9735682285333,10.582493902087425
1646,2024-01-01 01:00:00,46.517856654677644,1.5040140856899296,79.05535178595993,387.3999425537894,12.136180150063323,1,3,2,-3.471493237895599,3,28.15759568199426,65.91883461832141,9.752397768876207,30.66016475490395,1871.9318658195482,9.73138718254461,5.529531285660885
1020,2024-01-01 01:01:00,75.9254254498321,-0.06837044473209142,59.20953889014256,374.6306169487609,40.006712572300685,3,1,2,-4.027008099479279,4,11.878376057690396,69.50418352754426,14.292921302626771,28.0707042161726,1369.0899624152448,1.4840483036473533,9.57216534924072
1840,2024-01-01 01:02:00,84.46285099611974,0.6193328139477821,22.30863306688996,349.68773916867957,38.57985234087332,1,1,2,4.999101662108101,4,34.29980288094665,49.81152239041559,5.736449598635097,30.17986845257659,1329.1503868464677,24.311673740477083,9.312349900827677
1166,2024-01-01 01:03:00,0.5235923580370905,-1.0465132048859314,25.135638879825144,346.18644590001696,44.492369498722994,3,1,3,4.864017158877223,2,19.479957778661998,87.35255417927182,9.416757198594038,34.92866004115414,1603.0254158524772,37.11055205382251,7.852141863983689
1273,2024-01-01 01:04:00,20.034370649663845,2.901583798432645,63.03384250143086,363.9601748513116,42.77767433156459,2,3,2,6.22260689467133,2,14.736439847314998,49.661773425984066,13.318107328203675,33.08543723305096,2336.7427194013726,48.145584431652146,9.21536295233619
1387,2024-01-01 01:05:00,85.56552607611825,1.0041069783023762,77.50312278560205,345.5706284420298,22.466900737162483,3,2,3,-3.368319046510794,1,31.467390738955032,36.76275981856422,6.0611663486699445,33.02311994677544,2225.077823805573,42.20979606129742,10.001288508659036
1600,2024-01-01 01:06:00,79.96624962938478,-2.736918885020221,37.22644220229852,345.777935126564,23.9746384405452,1,1,1,9.173534121327576,1,5.960256215072697,28.07650267227328,7.166147292760286,33.327583732322324,2446.894742989156,44.68576756412842,10.881985476697956
1315,2024-01-01 01:07:00,115.92570061544126,-1.0402685655119475,77.75276591938433,301.6305901786505,36.10876966173908,3,2,3,3.2673762086596714,3,33.70834495459836,34.56877102200699,13.844593438663217,32.34079368339361,1798.2538437007079,12.009271112277299,10.481489170802814
1013,2024-01-01 01:08:00,91.32453483009397,0.7398866025543449,84.853261878681,317.40641374073084,14.69289701842441,3,3,3,4.743332815318231,3,19.247322755421738,60.054945275010546,8.253629295451706,32.10101060022505,1606.1738499386106,7.850768279406099,7.826709195419165
1241,2024-01-01 01:09:00,114.09272492776057,-2.662000333204561,52.9517982689689,348.8513639995753,20.99051485856922,2,1,2,-4.477214249328046,4,35.50261709529114,37.15642025575093,11.99414907397638,31.1753347875369,2462.178751413576,12.46431032765925,10.228197428837145
1776,2024-01-01 01:10:00,84.30486018417683,-2.8566948520851434,79.7135386275284,382.2653459050369,14.14893279414769,3,3,1,9.414613217733608,3,4.072563897509163,65.79745999132814,14.034357543341564,31.10753795568781,1696.2985017482065,7.015115715592211,8.469874214667954
1345,2024-01-01 01:11:00,35.76626503673318,-0.29985456283318435,52.32239602627679,327.8727006727124,25.9210257175491,2,1,1,3.438877731159229,4,37.12283842010916,46.75291639195326,8.56587057834003,34.09593918806039,1211.8344280822703,39.94434280321843,8.700090997727651
1564,2024-01-01 01:12:00,12.643790670102778,-1.00385892184398,74.2680503564016,352.2643433131149,29.32014979598612,1,1,1,3.450446694919428,1,25.954453388757557,82.0811033792071,1.6378045349160841,30.754193831877465,2266.141197955274,45.16184874219469,7.307512092661228
1897,2024-01-01 01:13:00,93.81886360139227,-0.37020835180100464,81.11976394556345,334.4962084759232,17.390616448696335,1,2,2,9.153329743455696,1,22.82478370610735,59.09346472259042,12.325499306615832,33.88204248847405,1419.9737032565574,15.43636711045985,9.224461766556294
1339,2024-01-01 01:14:00,77.29790657710991,-1.423840140719969,99.35412946464886,310.4803989539589,10.932109041993675,3,3,2,8.94025267275501,1,13.993038376735331,63.582283717089325,12.266732480944555,33.86414097937456,2133.2861571375715,43.858616528660306,10.340969057953414
1091,2024-01-01 01:15:00,5.7823214871955475,-2.0116935183421143,47.631732965087686,395.8298483071301,35.177454111268304,3,1,2,-1.6955211227413751,2,38.03417499845759,58.95918620948739,1.724777915152731,33.39628739539058,1219.6584575880681,2.8462554899297787,4.876572322363352
1366,2024-01-01 01:16:00,43.2060559081174,1.1348601418820259,52.88326244596892,385.4673870250302,10.700180754915898,1,1,2,8.96648232858894,3,14.976383274018076,81.9898141933717,8.221772274233414,28.263496799044123,1344.2872133423061,33.90009132739612,8.588989029051652
1955,2024-01-01 01:17:00,114.81597785811434,0.08742669760680322,33.24960475281371,307.84924244669065,44.06909131249247,1,3,2,6.049319340700922,1,17.434432860140912,24.439369755043394,7.306284531784867,29.03580571082534,1828.6326192845609,26.421911173800027,11.59698840313413
1454,2024-01-01 01:18:00,60.048137485224146,-1.799074732503799,36.325844672144555,371.97872624682844,17.75625398598384,1,2,3,-4.716489090028738,1,30.167414886339067,24.71440949635216,12.70744399059593,30.202935995305605,1288.2674344237741,13.909490451427136,6.746085863635573
1427,2024-01-01 01:19:00,51.927496322364554,-1.0824634424400101,75.47160020787021,334.75799043575,33.23650322407019,3,3,1,-1.402352768924925,1,7.817909332571775,69.12181714473239,4.119417486864973,33.93273339581637,2355.220164393082,38.43323465753772,9.137619991515892
1508,2024-01-01 01:20:00,54.923952619115276,0.5508474459799553,93.36364721235809,399.4849807061793,25.216310418399623,1,1,2,1.194702182071695,3,8.117289076620631,73.75747314337248,6.394165624290013,34.11281566949316,2174.8297796491333,10.681159344191745,5.527272490283655
1775,2024-01-01 01:21:00,25.065926880619646,-2.566623910365133,51.568396132899245,330.2398519828978,12.088585111798752,3,3,1,3.7423368325863215,3,29.8883959429549,50.35125927973775,9.071865671087007,28.290901060488444,1626.640905626221,20.86585942263505,6.538169616043007
1942,2024-01-01 01:22:00,44.24486050377543,-2.1152819444029225,34.3875557468433,323.87384453626,26.52642623220636,1,2,2,5.519945957330334,2,0.786090513554857,44.661364563798436,7.758677889615274,30.273071871900193,1976.7765387157147,35.52198087003686,9.010626144115571
1034,2024-01-01 01:23:00,44.37759071846119,-2.5605263753556593,42.80795995063953,356.7890548305405,28.086622200387986,1,2,3,-1.8468440906465098,2,32.03340341318605,39.45615463437892,14.325514120403277,33.95268943246649,2130.184755829033,16.977626158978918,8.166680200494277
1205,2024-01-01 01:24:00,6.282602422496688,1.8739039962847137,56.40413638465109,383.5126163343204,39.9139122832504,3,2,1,7.5505077141053345,2,23.132875373943172,36.40764200834834,14.409859915991895,29.747852743246668,2182.0189452162854,42.78247326092732,7.278272326072086
1080,2024-01-01 01:25:00,92.10811542215019,1.5144553992720553,43.25202634922947,319.2518871819798,35.63221743767643,2,2,2,7.6857298583373215,2,19.2587694881472,83.83710127750237,1.223587361766043,34.83202314617992,1714.3787408342414,43.284807830918005,12.540242699184638
1931,2024-01-01 01:26:00,49.98053182846548,1.5198775912755424,38.686326649749304,370.94027697193314,12.775586616368523,3,2,3,4.52498228890866,1,5.309922198094668,40.65976824528207,4.467704884422534,31.425126366032192,2368.440286957051,10.206267944428165,6.835302057425587
1561,2024-01-01 01:27:00,98.6615864179708,1.2979520608561685,78.87875910056636,306.14065831411216,17.32069392012928,2,2,3,8.816408657735476,4,30.386567620498397,65.36551570678377,0.11302223567356162,34.56118882578887,2424.3201490610672,22.075460434387463,9.172039765324431
1871,2024-01-01 01:28:00,102.04176013438745,1.0163125420192154,20.627593699249857,391.8934743110497,20.916068947523172,3,2,1,7.194736403457819,2,31.222889027893714,75.09663462685356,6.267905227570247,31.00178476055684,1454.4298265938226,21.65743090015993,11.443272488438588
1387,2024-01-01 01:29:00,25.43928656383897,-0.13804850773095012,63.13844218691865,308.1074916147299,14.07426902626868,2,1,2,-1.6756451105968866,4,16.7323840544433,21.537660491330662,9.932085793219041,30.26659248961341,2384.6104396608425,20.561252251509703,4.361634537022763
1001,2024-01-01 01:30:00,78.88241786041543,0.8536689810426896,83.50134456238031,391.42313763441626,25.99146748200717,2,3,3,6.980152994655407,1,12.512603868574395,22.37119049182306,7.0692717162879735,30.53687122646197,2126.484664303044,25.1484096954953,8.962841117450026
1389,2024-01-01 01:31:00,56.6738164995578,-2.7698306712721523,41.29826290539746,349.0807249452703,44.450821680188746,2,2,3,9.298031181296576,1,6.0772826885772915,43.319618324615845,1.0077281034021506,34.190104077714714,2354.5794833785967,3.810879072859923,7.965740664902294
1565,2024-01-01 01:32:00,105.61880855057821,0.7287865359407073,68.26332084896138,344.809111279592,28.011447693321657,3,3,3,-2.935903294723536,3,28.940530769012874,68.72110210195922,2.939343562503944,30.31482570401833,1752.180548717055,43.51549476717611,12.152200579345404
1105,2024-01-01 01:33:00,25.888881501174495,1.6672662332212633,73.51200844948943,397.33070795003766,35.96587589131093,3,3,1,9.680468271865436,4,23.77533654070178,38.25590446836448,2.5993702245066967,32.685423550217976,2059.5568040413386,14.566747439820253,5.57949487858374
1771,2024-01-01 01:34:00,81.3375840372053,0.00215016230634113,72.4019757124072,399.0384177698219,33.90282291947712,3,1,1,-4.625108048448646,4,4.298396321508598,20.10383033025752,7.666924346383855,31.28889877487209,1505.9937117279198,0.19043843334521382,7.275334291424041
1821,2024-01-01 01:35:00,72.9302546703267,-0.8549200294365784,55.66797073589741,365.0178125961012,39.74690022822483,2,3,2,2.8325086716065844,1,30.751063585820532,40.170352996074186,10.165200236143392,34.59169832108793,2176.432278115698,34.286686240183634,9.403842025548583
1476,2024-01-01 01:36:00,35.43617730861993,-1.3354395911941253,47.72623903006234,312.71192918570483,17.550322166296333,2,3,2,6.608397084677263,3,34.69923910113068,26.309157165045892,4.744881347259276,29.115544304497988,1956.2535540912186,32.55855697966761,7.33068866312424
1702,2024-01-01 01:37:00,16.392108438140713,0.8568123009724946,86.87392584222508,350.6170085655202,36.38391915925599,3,2,1,6.8565715381938155,2,-2.3338731763289355,35.35893140546263,1.9569009651545333,31.000597810712897,1825.2286454562225,49.15979444205454,6.700808608047893
1401,2024-01-01 01:38:00,78.19677125727318,1.1568071917794525,80.67567655998914,352.91631009556625,40.84743341070123,3,2,1,6.0200885371940185,2,29.758928711081857,43.323300048950834,11.978964721088536,28.872436683321855,2100.48609335481,35.990435998931524,10.12735924325885
1729,2024-01-01 01:39:00,88.63169497587968,2.2258055991752554,45.700413873113,351.44464281353095,16.002843804308498,1,3,1,2.9402705912974287,3,33.37608700424436,28.96401485481263,12.875427552238898,32.046975393721326,1918.0488524645248,16.702034796998284,9.534668266010726
1555,2024-01-01 01:40:00,37.875281251602,-0.9459955052340554,28.241535555376487,356.94918385200094,22.138077692580133,1,2,3,4.764464831055932,3,39.61785547635461,69.4455309213362,4.147323201671261,30.82029433936654,2194.9613338250097,47.6356158347406,9.861724140467423
1161,2024-01-01 01:41:00,77.37991248267765,1.6186338443135133,25.744603635637535,301.87247137943905,43.95356175160465,1,1,1,5.498982784796706,2,5.6920674521815116,37.914416240433184,6.311215535418116,28.426560627390916,2315.966886859816,18.33075538319217,9.215746595240724
1201,2024-01-01 01:42:00,47.41570891338039,0.3681349451360276,27.542078231914886,371.1227281470502,37.32757460929274,1,3,2,2.418088363208434,1,11.695144234641376,66.27663595134737,1.228966539396981,33.948866768367274,2240.788195791374,41.08010982678911,9.498527405621118
1957,2024-01-01 01:43:00,85.58482599391412,2.2970189440684745,66.62954889536343,371.23943019529884,19.89067913881363,1,3,3,3.935274627019563,1,38.47859914903956,61.93229969748185,3.415458947909398,30.628603480065074,1599.7586209641988,16.85013605533477,8.806784782303952
